date,declination,declination_sv,declination_uncertainty,elevation,horintensity,horintensity_sv,horintensity_uncertainty,inclination,inclination_sv,inclination_uncertainty,latitude,longitude,totalintensity,totalintensity_sv,totalintensity_uncertainty,xcomponent,xcomponent_sv,xcomponent_uncertainty,ycomponent,ycomponent_sv,ycomponent_uncertainty,zcomponent,zcomponent_sv,zcomponent_uncertainty
2020.27322,7.43375,-0.11061,0.39,400,19344.5,-11.2,128,60.01943,0.00109,0.21,46.16665,-170.26797,38711.7,-21.1,145,19181.9,-6.2,131,2502.8,-38.5,94,33531.8,-17.9,157
2020.27322,7.51132,-0.11123,0.39,400,19311.6,-11.3,128,60.11646,0.00103,0.21,46.25243,-170.02902,38759.8,-21.5,145,19145.9,-6.3,131,2524.5,-38.6,94,33606.3,-18.3,157
2020.27322,7.5893,-0.11184,0.39,400,19278.9,-11.5,128,60.21314,0.00096,0.21,46.33766,-169.7893,38808,-22,145,19110,-6.4,131,2546.2,-38.8,94,33680.7,-18.8,157
2020.27322,7.66768,-0.11245,0.39,400,19246.1,-11.7,128,60.30945,0.0009,0.21,46.42233,-169.54878,38856.2,-22.5,145,19074,-6.5,131,2567.9,-39,94,33754.9,-19.2,157
2020.27322,7.74644,-0.11304,0.39,400,19213.3,-11.8,128,60.40542,0.00082,0.21,46.50644,-169.30748,38904.4,-22.9,145,19038,-6.6,131,2589.7,-39.2,94,33829,-19.7,157
2020.27322,7.82558,-0.11364,0.39,400,19180.5,-12,128,60.50103,0.00075,0.21,46.58999,-169.0654,38952.6,-23.4,145,19001.9,-6.7,131,2611.6,-39.3,94,33902.9,-20.1,157
2020.27322,7.9051,-0.11422,0.39,400,19147.8,-12.1,128,60.5963,0.00067,0.21,46.67297,-168.82253,39000.7,-23.9,145,18965.8,-6.8,131,2633.4,-39.5,94,33976.7,-20.6,157
2020.27322,8.0117,-0.11499,0.39,400,19104.1,-12.3,128,60.72279,0.00057,0.21,46.78272,-168.49747,39064.9,-24.5,145,18917.7,-6.9,131,2662.6,-39.7,94,34074.9,-21.2,157
2020.27322,8.09205,-0.11555,0.39,400,19071.4,-12.5,128,60.81726,0.00048,0.21,46.86437,-168.25278,39113.1,-25,145,18881.5,-6.9,131,2684.6,-39.8,94,34148.4,-21.7,157
2020.27322,8.17276,-0.11611,0.39,400,19038.7,-12.6,128,60.91138,0.0004,0.21,46.94543,-168.0073,39161.2,-25.5,145,18845.3,-7,131,2706.5,-40,94,34221.8,-22.1,157
2020.27322,8.2538,-0.11666,0.39,400,19006,-12.8,128,61.00517,0.00031,0.21,47.02592,-167.76105,39209.4,-26,145,18809.1,-7.1,131,2728.5,-40.1,94,34295,-22.6,157
2020.27322,8.33517,-0.1172,0.39,400,18973.3,-12.9,128,61.09863,0.00022,0.21,47.10581,-167.514,39257.5,-26.5,145,18772.8,-7.2,131,2750.4,-40.3,94,34368.1,-23.1,157
2020.27322,8.41686,-0.11773,0.39,400,18940.6,-13.1,128,61.19175,0.00013,0.21,47.18512,-167.26617,39305.6,-26.9,145,18736.6,-7.2,131,2772.4,-40.4,94,34441,-23.6,157
2020.27322,8.49886,-0.11826,0.4,400,18907.9,-13.2,128,61.28455,3e-05,0.21,47.26384,-167.01758,39353.6,-27.4,145,18700.2,-7.3,131,2794.4,-40.5,94,34513.8,-24,157
2020.27322,8.58115,-0.11878,0.4,400,18875.1,-13.3,128,61.37701,-7e-05,0.21,47.34196,-166.7682,39401.7,-27.9,145,18663.8,-7.3,131,2816.4,-40.7,94,34586.4,-24.5,157
2020.27322,8.69134,-0.11945,0.4,400,18831.5,-13.5,128,61.49979,-0.0002,0.21,47.44519,-166.4345,39465.7,-28.6,145,18615.3,-7.4,131,2845.7,-40.9,94,34683.1,-25.2,157
2020.27322,8.77429,-0.11995,0.4,400,18798.8,-13.6,128,61.5915,-0.00031,0.21,47.52191,-166.18332,39513.7,-29.1,145,18578.8,-7.5,131,2867.6,-41,94,34755.4,-25.7,157
2020.27322,8.85752,-0.12044,0.4,400,18766.1,-13.8,128,61.68288,-0.00042,0.21,47.59802,-165.93137,39561.7,-29.6,145,18542.3,-7.5,131,2889.6,-41.1,94,34827.6,-26.2,157
2020.27322,8.941,-0.12092,0.4,400,18733.4,-13.9,128,61.77394,-0.00052,0.21,47.67353,-165.67867,39609.7,-30.1,145,18505.8,-7.6,131,2911.5,-41.2,94,34899.6,-26.6,157
2020.27322,9.02472,-0.12139,0.4,400,18700.7,-14,128,61.86469,-0.00064,0.21,47.74841,-165.42517,39657.6,-30.5,145,18469.2,-7.6,131,2933.4,-41.3,94,34971.5,-27.1,157
2020.27322,9.10868,-0.12185,0.4,400,18668,-14.1,128,61.95512,-0.00075,0.21,47.82269,-165.17091,39705.5,-31,145,18432.6,-7.7,131,2955.3,-41.4,94,35043.2,-27.6,157
2020.27322,9.19286,-0.1223,0.4,400,18635.3,-14.3,128,62.04523,-0.00087,0.21,47.89634,-164.9159,39753.3,-31.5,145,18396,-7.7,131,2977.1,-41.5,94,35114.8,-28.1,157
2020.27322,9.30543,-0.12289,0.4,400,18591.7,-14.4,128,62.16489,-0.00102,0.21,47.99357,-164.5747,39817.1,-32.2,145,18347.1,-7.8,131,3006.2,-41.7,94,35210,-28.8,157
2020.27322,9.39008,-0.12332,0.4,400,18559,-14.5,128,62.25427,-0.00115,0.21,48.06576,-164.31793,39864.8,-32.7,145,18310.3,-7.8,131,3028,-41.8,94,35281.3,-29.3,157
2020.27322,9.47492,-0.12374,0.4,400,18526.3,-14.6,128,62.34334,-0.00127,0.21,48.13731,-164.0604,39912.5,-33.2,145,18273.6,-7.8,131,3049.7,-41.9,94,35352.3,-29.8,157
2020.27322,9.55993,-0.12416,0.4,400,18493.6,-14.7,128,62.4321,-0.0014,0.21,48.20824,-163.8021,39960.2,-33.7,145,18236.7,-7.9,131,3071.4,-42,94,35423.3,-30.3,157
2020.27322,9.6451,-0.12456,0.4,400,18460.8,-14.8,128,62.52055,-0.00152,0.21,48.27852,-163.54306,40007.9,-34.2,145,18199.9,-7.9,131,3093,-42.1,94,35494,-30.8,157
2020.27322,9.73042,-0.12495,0.4,400,18428.1,-14.9,128,62.60869,-0.00166,0.21,48.34816,-163.28328,40055.5,-34.7,145,18163,-7.9,131,3114.6,-42.1,94,35564.7,-31.3,157
2020.27322,9.81587,-0.12534,0.4,400,18395.4,-15,128,62.69653,-0.00179,0.21,48.41716,-163.02275,40103,-35.2,145,18126.1,-7.9,131,3136.1,-42.2,94,35635.1,-31.8,157
2020.27322,9.90144,-0.12571,0.4,400,18362.6,-15.1,128,62.78406,-0.00192,0.21,48.48551,-162.76147,40150.5,-35.7,145,18089.1,-8,131,3157.5,-42.3,94,35705.4,-32.4,157
2020.27322,10.01569,-0.1262,0.4,400,18319,-15.2,128,62.9003,-0.00211,0.21,48.57563,-162.41199,40213.7,-36.4,145,18039.8,-8,131,3186,-42.4,94,35798.9,-33,157
2020.27322,10.10149,-0.12655,0.4,400,18286.2,-15.3,128,62.98711,-0.00225,0.21,48.64245,-162.14902,40261.1,-36.9,145,18002.8,-8,131,3207.3,-42.5,94,35868.8,-33.5,157
2020.27322,10.18736,-0.1269,0.4,400,18253.5,-15.4,128,63.07363,-0.00239,0.21,48.70862,-161.88531,40308.4,-37.3,145,17965.7,-8,131,3228.4,-42.5,94,35938.5,-34.1,157
2020.27322,10.2733,-0.12723,0.4,400,18220.7,-15.5,128,63.15984,-0.00253,0.21,48.77412,-161.62086,40355.6,-37.8,145,17928.6,-8,131,3249.5,-42.6,94,36008.1,-34.6,157
2020.27322,10.35929,-0.12755,0.4,400,18187.9,-15.6,128,63.24575,-0.00268,0.21,48.83895,-161.35571,40402.8,-38.3,145,17891.5,-8,131,3270.6,-42.6,94,36077.5,-35.1,157
2020.27322,10.44531,-0.12787,0.4,400,18155.1,-15.7,128,63.33136,-0.00282,0.21,48.90312,-161.08983,40449.9,-38.8,145,17854.3,-8,131,3291.5,-42.7,94,36146.8,-35.6,157
2020.27322,10.53135,-0.12817,0.4,400,18122.4,-15.7,128,63.41666,-0.00297,0.21,48.96661,-160.82326,40497,-39.3,145,17817.1,-8,131,3312.3,-42.7,94,36215.8,-36.1,157
2020.27322,10.64607,-0.12856,0.41,400,18078.6,-15.8,128,63.52993,-0.00318,0.21,49.05021,-160.4667,40559.6,-40,145,17767.5,-8,131,3339.9,-42.8,94,36307.6,-36.8,157
2020.27322,10.73209,-0.12885,0.41,400,18045.9,-15.9,128,63.61453,-0.00333,0.21,49.11213,-160.19849,40606.5,-40.5,145,17730.2,-8,131,3360.4,-42.8,94,36376.3,-37.3,157
2020.27322,10.81809,-0.12912,0.41,400,18013.1,-15.9,128,63.69883,-0.00349,0.21,49.17336,-159.92955,40653.3,-41,145,17692.9,-8,131,3380.9,-42.9,94,36444.8,-37.8,157
2020.27322,10.90404,-0.12938,0.41,400,17980.2,-16,128,63.78283,-0.00365,0.21,49.2339,-159.65993,40700,-41.5,145,17655.6,-8,131,3401.2,-42.9,94,36513.1,-38.4,157
2020.27322,10.98992,-0.12963,0.41,400,17947.4,-16.1,128,63.86653,-0.00381,0.21,49.29375,-159.3896,40746.7,-42,145,17618.3,-8,131,3421.4,-42.9,94,36581.2,-38.9,157
2020.27322,11.07574,-0.12988,0.41,400,17914.6,-16.1,128,63.94992,-0.00397,0.21,49.35291,-159.1186,40793.3,-42.5,145,17581,-8,131,3441.5,-42.9,94,36649.1,-39.4,157
2020.27322,11.16145,-0.13011,0.41,400,17881.8,-16.2,128,64.03301,-0.00413,0.21,49.41137,-158.84692,40839.7,-43,145,17543.6,-8,131,3461.5,-43,94,36716.8,-39.9,157
2020.27322,11.24706,-0.13033,0.41,400,17849,-16.2,128,64.1158,-0.0043,0.21,49.46914,-158.57458,40886.1,-43.4,145,17506.2,-8,131,3481.3,-43,94,36784.4,-40.4,157
2020.27322,11.361,-0.13061,0.41,400,17805.2,-16.3,128,64.22572,-0.00452,0.21,49.54507,-158.21039,40947.9,-44.1,145,17456.3,-7.9,131,3507.5,-43,94,36874.1,-41.1,157
2020.27322,11.44629,-0.13082,0.41,400,17772.4,-16.3,128,64.3078,-0.00469,0.21,49.60119,-157.9365,40994.1,-44.6,145,17418.9,-7.9,131,3526.9,-43,94,36941.2,-41.6,157
2020.27322,11.53142,-0.13101,0.41,400,17739.6,-16.3,128,64.38958,-0.00486,0.21,49.6566,-157.66191,41040.1,-45.1,145,17381.5,-7.9,131,3546.2,-43,94,37008.1,-42.1,157
2020.27322,11.61636,-0.13119,0.41,400,17706.8,-16.4,128,64.47105,-0.00503,0.21,49.7113,-157.3867,41086.1,-45.5,145,17344.1,-7.9,131,3565.4,-43,94,37074.8,-42.6,157
2020.27322,11.7011,-0.13136,0.41,400,17674,-16.4,128,64.55222,-0.00521,0.21,49.76528,-157.11084,41132,-46,145,17306.7,-7.8,131,3584.4,-43,94,37141.3,-43.2,157
2020.27322,11.78563,-0.13152,0.41,400,17641.1,-16.4,128,64.63308,-0.00538,0.21,49.81855,-156.83434,41177.8,-46.5,145,17269.2,-7.8,131,3603.2,-43,94,37207.6,-43.7,157
2020.27322,11.86993,-0.13167,0.41,400,17608.3,-16.4,128,64.71363,-0.00556,0.21,49.8711,-156.5572,41223.5,-47,145,17231.8,-7.8,131,3621.9,-43,94,37273.6,-44.2,157
2020.27322,11.98192,-0.13186,0.41,400,17564.6,-16.5,128,64.82055,-0.0058,0.21,49.94003,-156.1867,41284.2,-47.6,145,17181.9,-7.7,131,3646.5,-43,94,37361.4,-44.9,157
2020.27322,12.06561,-0.13199,0.41,400,17531.8,-16.5,128,64.90039,-0.00598,0.21,49.99089,-155.90813,41329.7,-48.1,145,17144.5,-7.7,131,3664.7,-42.9,94,37427,-45.4,157
2020.27322,12.149,-0.13211,0.41,400,17499,-16.5,128,64.97991,-0.00616,0.21,50.04101,-155.62892,41375,-48.5,145,17107.1,-7.6,131,3682.7,-42.9,94,37492.3,-45.9,157
2020.27322,12.23207,-0.13222,0.41,400,17466.2,-16.5,128,65.05912,-0.00634,0.21,50.09039,-155.3491,41420.2,-49,145,17069.7,-7.6,131,3700.6,-42.9,94,37557.5,-46.4,157
2020.27322,12.31482,-0.13233,0.41,400,17433.4,-16.5,128,65.13801,-0.00653,0.21,50.13905,-155.06871,41465.3,-49.5,145,17032.3,-7.5,131,3718.3,-42.9,94,37622.4,-46.9,157
2020.27322,12.39723,-0.13242,0.41,400,17400.6,-16.5,128,65.21659,-0.00672,0.21,50.18696,-154.7877,41510.2,-49.9,145,16994.9,-7.5,131,3735.7,-42.8,94,37687.1,-47.4,157
2020.27322,12.47926,-0.1325,0.42,400,17367.9,-16.5,128,65.29485,-0.00691,0.21,50.23413,-154.50612,41555.1,-50.4,145,16957.6,-7.4,131,3753,-42.8,94,37751.5,-47.9,157
2020.27322,12.56091,-0.13258,0.42,400,17335.1,-16.5,128,65.3728,-0.0071,0.21,50.28055,-154.22395,41599.8,-50.8,145,16920.2,-7.4,131,3770,-42.7,94,37815.8,-48.4,157
2020.27322,12.66915,-0.13266,0.42,400,17291.5,-16.5,128,65.47623,-0.00735,0.21,50.34129,-153.84685,41659.2,-51.4,145,16870.5,-7.3,131,3792.4,-42.7,94,37901.1,-49,157
2020.27322,12.74983,-0.13271,0.42,400,17258.8,-16.5,128,65.55343,-0.00754,0.21,50.38597,-153.56335,41703.6,-51.9,145,16833.2,-7.2,131,3808.9,-42.6,94,37964.7,-49.5,157
2020.27322,12.83006,-0.13276,0.42,400,17226.1,-16.5,128,65.6303,-0.00774,0.21,50.4299,-153.27931,41747.8,-52.3,145,16796,-7.2,131,3825.2,-42.6,94,38028.2,-50,157
2020.27322,12.90983,-0.13279,0.42,400,17193.4,-16.4,128,65.70685,-0.00793,0.21,50.47307,-152.9947,41792,-52.8,145,16758.8,-7.1,131,3841.3,-42.5,94,38091.4,-50.5,157
2020.27322,12.9891,-0.13282,0.42,400,17160.8,-16.4,128,65.78307,-0.00813,0.21,50.51547,-152.7096,41836,-53.2,145,16721.7,-7.1,131,3857.2,-42.5,94,38154.3,-51,157
2020.27322,13.06788,-0.13284,0.42,400,17128.2,-16.4,128,65.85897,-0.00833,0.21,50.55713,-152.42392,41879.8,-53.7,145,16684.6,-7,131,3872.8,-42.4,94,38217.1,-51.5,157
2020.27322,13.14612,-0.13284,0.42,400,17095.6,-16.4,128,65.93453,-0.00853,0.21,50.59801,-152.13774,41923.5,-54.1,145,16647.6,-6.9,131,3888.1,-42.3,94,38279.5,-51.9,157
2020.27322,13.22382,-0.13284,0.42,400,17063,-16.3,128,66.00976,-0.00873,0.21,50.63813,-151.85104,41967,-54.5,145,16610.6,-6.8,131,3903.3,-42.2,94,38341.7,-52.4,157
2020.27322,13.32653,-0.13283,0.42,400,17019.6,-16.3,128,66.10954,-0.009,0.21,50.69043,-151.46799,42024.9,-55.1,145,16561.3,-6.8,131,3923,-42.1,94,38424.2,-53.1,157
2020.27322,13.40288,-0.13281,0.42,400,16987.1,-16.2,128,66.18398,-0.0092,0.21,50.72875,-151.18011,42068.1,-55.5,145,16524.5,-6.7,131,3937.6,-42.1,94,38485.8,-53.5,157
2020.27322,13.47861,-0.13278,0.42,400,16954.7,-16.2,128,66.25808,-0.0094,0.21,50.7663,-150.89175,42111.1,-55.9,145,16487.7,-6.6,131,3951.8,-42,94,38547.2,-54,157
2020.27322,13.55371,-0.13275,0.42,400,16922.2,-16.2,128,66.33184,-0.00961,0.21,50.80307,-150.60294,42154,-56.4,145,16451,-6.5,131,3965.8,-41.9,94,38608.2,-54.5,157
2020.27322,13.62816,-0.1327,0.42,400,16889.9,-16.1,128,66.40525,-0.00982,0.21,50.83907,-150.31361,42196.7,-56.8,145,16414.3,-6.4,131,3979.6,-41.8,94,38669,-54.9,157
2020.27322,13.70193,-0.13265,0.42,400,16857.5,-16.1,128,66.47831,-0.01002,0.21,50.87428,-150.02385,42239.2,-57.2,145,16377.8,-6.3,131,3993.1,-41.7,94,38729.5,-55.4,157
2020.27322,13.77502,-0.13259,0.42,400,16825.2,-16,128,66.55102,-0.01023,0.21,50.90871,-149.73363,42281.6,-57.6,145,16341.3,-6.3,131,4006.3,-41.6,94,38789.8,-55.8,157
2020.27322,13.87134,-0.1325,0.42,400,16782.2,-15.9,128,66.64742,-0.01051,0.21,50.9534,-149.34598,42337.8,-58.1,145,16292.8,-6.1,131,4023.4,-41.5,94,38869.6,-56.5,157
2020.27322,13.94273,-0.13242,0.42,400,16750,-15.8,128,66.71931,-0.01072,0.21,50.98599,-149.05473,42379.8,-58.5,145,16256.5,-6.1,131,4035.9,-41.4,94,38929.2,-56.9,157
2020.27322,14.01335,-0.13233,0.43,400,16717.9,-15.8,128,66.79083,-0.01093,0.21,51.0178,-148.76306,42421.6,-58.9,145,16220.3,-6,131,4048.2,-41.3,94,38988.5,-57.3,157
2020.27322,14.08318,-0.13224,0.43,400,16685.8,-15.7,128,66.86199,-0.01115,0.21,51.04881,-148.471,42463.2,-59.3,145,16184.3,-5.9,131,4060.2,-41.2,94,39047.5,-57.8,157
2020.27322,14.15222,-0.13214,0.43,400,16653.8,-15.6,128,66.93279,-0.01136,0.21,51.07903,-148.17851,42504.6,-59.7,145,16148.3,-5.8,131,4071.8,-41.1,94,39106.2,-58.2,157
2020.27322,14.22043,-0.13203,0.43,400,16621.8,-15.6,128,67.00322,-0.01157,0.21,51.10846,-147.88564,42545.9,-60.1,145,16112.5,-5.7,131,4083.2,-41,94,39164.6,-58.7,157
2020.27322,14.28779,-0.13191,0.43,400,16589.9,-15.5,128,67.07327,-0.01179,0.21,51.13709,-147.59238,42586.9,-60.5,145,16076.7,-5.6,131,4094.3,-40.8,94,39222.7,-59.1,157
2020.27322,14.3543,-0.13179,0.43,400,16558.1,-15.4,128,67.14296,-0.012,0.21,51.16492,-147.29874,42627.8,-60.8,145,16041.1,-5.5,131,4105,-40.7,94,39280.5,-59.5,157
2020.27322,14.44158,-0.13161,0.43,400,16515.7,-15.3,128,67.23528,-0.01229,0.21,51.20077,-146.90665,42682,-61.3,145,15993.9,-5.3,131,4118.9,-40.6,94,39357.1,-60.1,157
2020.27322,14.50598,-0.13147,0.43,400,16484,-15.2,128,67.30407,-0.01251,0.21,51.22673,-146.61218,42722.4,-61.7,145,15958.5,-5.2,131,4128.9,-40.4,94,39414.2,-60.5,157
2020.27322,14.56945,-0.13133,0.43,400,16452.4,-15.1,128,67.37248,-0.01273,0.21,51.25189,-146.31737,42762.6,-62.1,145,15923.4,-5.1,131,4138.7,-40.3,94,39471,-60.9,157
2020.27322,14.63197,-0.13118,0.43,400,16420.9,-15,128,67.4405,-0.01295,0.21,51.27623,-146.02222,42802.6,-62.4,145,15888.3,-5,131,4148.1,-40.2,94,39527.4,-61.4,157
2020.27322,14.6935,-0.13102,0.43,400,16389.5,-14.9,128,67.50813,-0.01317,0.21,51.29977,-145.72676,42842.4,-62.8,145,15853.5,-4.9,131,4157.2,-40,94,39583.5,-61.8,157
2020.27322,14.75404,-0.13085,0.43,400,16358.1,-14.8,128,67.57536,-0.01339,0.21,51.3225,-145.43098,42882,-63.1,145,15818.7,-4.8,131,4165.9,-39.9,94,39639.3,-62.2,157
2020.27322,14.81357,-0.13068,0.43,400,16326.8,-14.7,128,67.6422,-0.01361,0.21,51.34441,-145.13489,42921.4,-63.5,145,15784.2,-4.7,131,4174.4,-39.8,94,39694.8,-62.6,157
2020.27322,14.87205,-0.1305,0.43,400,16295.6,-14.6,128,67.70863,-0.01384,0.21,51.36552,-144.83853,42960.5,-63.8,145,15749.8,-4.6,131,4182.5,-39.6,94,39750,-63,157
2020.27322,14.94839,-0.13026,0.43,400,16254.2,-14.5,128,67.79658,-0.01413,0.21,51.39239,-144.44295,43012.4,-64.3,145,15704.2,-4.4,131,4192.8,-39.4,94,39823,-63.5,157
2020.27322,15.00438,-0.13007,0.43,400,16223.3,-14.3,128,67.86206,-0.01436,0.21,51.4116,-144.14594,43051.1,-64.6,145,15670.2,-4.3,131,4200.1,-39.3,94,39877.3,-63.9,157
2020.27322,15.05926,-0.12987,0.43,400,16192.4,-14.2,128,67.92713,-0.01458,0.21,51.42998,-143.84866,43089.5,-64.9,145,15636.3,-4.2,131,4207.1,-39.1,94,39931.3,-64.3,157
2020.27322,15.11302,-0.12967,0.43,400,16161.7,-14.1,128,67.99178,-0.01481,0.21,51.44755,-143.55116,43127.7,-65.2,145,15602.7,-4.1,131,4213.7,-39,94,39985,-64.7,157
2020.27322,15.16563,-0.12946,0.43,400,16131,-14,128,68.05601,-0.01503,0.21,51.4643,-143.25343,43165.7,-65.6,145,15569.2,-4,131,4220,-38.8,94,40038.3,-65,157
2020.27322,15.21708,-0.12925,0.44,400,16100.5,-13.9,128,68.11981,-0.01526,0.21,51.48023,-142.95547,43203.4,-65.9,145,15536,-3.9,131,4226,-38.7,94,40091.3,-65.4,157
2020.27322,15.26734,-0.12903,0.44,400,16070.1,-13.7,128,68.18318,-0.01548,0.21,51.49534,-142.6573,43241,-66.2,145,15502.9,-3.7,131,4231.6,-38.5,94,40143.9,-65.8,157
2020.27322,15.3164,-0.1288,0.44,400,16039.8,-13.6,128,68.24612,-0.01571,0.21,51.50962,-142.35893,43278.2,-66.5,145,15470.1,-3.6,131,4236.9,-38.4,94,40196.1,-66.1,157
2020.27322,15.3799,-0.1285,0.44,400,15999.6,-13.4,128,68.32936,-0.01601,0.21,51.52739,-141.9608,43327.6,-66.9,145,15426.6,-3.4,131,4243.4,-38.2,94,40265.3,-66.6,157
2020.27322,15.42607,-0.12826,0.44,400,15969.6,-13.3,128,68.39128,-0.01624,0.21,51.53975,-141.662,43364.3,-67.2,145,15394.3,-3.3,131,4247.8,-38,94,40316.7,-67,157
2020.27322,15.47097,-0.12802,0.44,400,15939.7,-13.2,128,68.45275,-0.01647,0.21,51.55129,-141.36304,43400.8,-67.5,145,15362.2,-3.2,131,4251.9,-37.8,94,40367.7,-67.3,157
2020.27322,15.51458,-0.12778,0.44,400,15910,-13,128,68.51376,-0.0167,0.21,51.562,-141.06392,43437,-67.7,145,15330.3,-3.1,131,4255.7,-37.7,94,40418.3,-67.7,157
2020.27322,15.55689,-0.12753,0.44,400,15880.4,-12.9,128,68.57433,-0.01693,0.21,51.57189,-140.76466,43472.9,-68,145,15298.6,-2.9,131,4259,-37.5,94,40468.6,-68,157
2020.27322,15.59787,-0.12728,0.44,400,15851,-12.8,128,68.63444,-0.01716,0.21,51.58094,-140.46527,43508.7,-68.3,145,15267.2,-2.8,131,4262.1,-37.3,94,40518.5,-68.4,157
2020.27322,15.6375,-0.12702,0.44,400,15821.7,-12.6,128,68.69408,-0.01739,0.21,51.58917,-140.16577,43544.1,-68.6,145,15236,-2.7,131,4264.7,-37.2,94,40568.1,-68.7,157
2020.27322,15.68822,-0.12667,0.44,400,15782.8,-12.4,128,68.77288,-0.01769,0.21,51.59886,-139.76627,43591,-68.9,145,15194.9,-2.5,131,4267.7,-36.9,94,40633.5,-69.1,157
2020.27322,15.72464,-0.12641,0.44,400,15753.9,-12.3,128,68.83143,-0.01792,0.21,51.60515,-139.46652,43625.9,-69.2,145,15164.3,-2.4,131,4269.5,-36.8,94,40682.1,-69.5,157
2020.27322,15.75965,-0.12614,0.44,400,15725.1,-12.1,128,68.8895,-0.01815,0.21,51.61062,-139.1667,43660.5,-69.4,145,15134,-2.2,131,4271,-36.6,94,40730.3,-69.8,157
2020.27322,15.79325,-0.12586,0.44,400,15696.5,-12,128,68.94709,-0.01839,0.21,51.61525,-138.86682,43694.8,-69.7,145,15103.9,-2.1,131,4272.1,-36.4,94,40778.1,-70.1,157
2020.27322,15.8254,-0.12559,0.44,400,15668,-11.8,128,69.0042,-0.01862,0.21,51.61906,-138.56686,43728.9,-69.9,145,15074.2,-2,131,4272.8,-36.3,94,40825.6,-70.4,157
2020.27322,15.85609,-0.12531,0.44,400,15639.8,-11.6,128,69.06082,-0.01885,0.21,51.62204,-138.26688,43762.6,-70.2,145,15044.7,-1.9,131,4273.1,-36.1,94,40872.6,-70.7,157
2020.27322,15.88531,-0.12502,0.44,400,15611.7,-11.5,128,69.11695,-0.01908,0.21,51.62418,-137.96683,43796.2,-70.4,145,15015.5,-1.7,131,4273.1,-35.9,94,40919.2,-71,157
2020.27322,15.91304,-0.12474,0.44,400,15583.7,-11.3,128,69.17258,-0.01931,0.21,51.6255,-137.66678,43829.4,-70.7,145,14986.5,-1.6,131,4272.7,-35.7,94,40965.4,-71.3,157
2020.27322,15.94766,-0.12435,0.45,400,15546.8,-11.1,128,69.24596,-0.01962,0.21,51.62595,-137.26668,43873.3,-71,145,14948.4,-1.4,131,4271.6,-35.5,94,41026.4,-71.7,157
2020.27322,15.97184,-0.12406,0.45,400,15519.3,-10.9,128,69.30041,-0.01986,0.21,51.62533,-136.96661,43905.9,-71.2,145,14920.2,-1.3,131,4270.4,-35.3,94,41071.6,-72,157
2020.27322,15.99448,-0.12376,0.45,400,15492,-10.8,128,69.35435,-0.02009,0.21,51.62387,-136.66656,43938.2,-71.4,145,14892.3,-1.1,131,4268.7,-35.1,94,41116.4,-72.3,157
2020.27322,16.01555,-0.12347,0.45,400,15464.9,-10.6,128,69.40777,-0.02032,0.21,51.62159,-136.36653,43970.2,-71.6,145,14864.7,-1,131,4266.8,-35,94,41160.8,-72.5,157
2020.27322,16.03505,-0.12316,0.45,400,15438.1,-10.4,128,69.46067,-0.02056,0.21,51.61847,-136.06654,44001.9,-71.9,145,14837.4,-0.9,131,4264.4,-34.8,94,41204.7,-72.8,157
2020.27322,16.05296,-0.12286,0.45,400,15411.4,-10.3,128,69.51305,-0.02079,0.21,51.61452,-135.76662,44033.3,-72.1,145,14810.4,-0.7,131,4261.6,-34.6,94,41248.3,-73.1,157
2020.27322,16.06926,-0.12256,0.45,400,15384.9,-10.1,128,69.56489,-0.02102,0.21,51.60974,-135.46672,44064.4,-72.3,145,14783.8,-0.6,131,4258.5,-34.4,94,41291.4,-73.4,157
2020.27322,16.08395,-0.12225,0.45,400,15358.7,-9.9,128,69.6162,-0.02126,0.21,51.60414,-135.1669,44095.3,-72.5,145,14757.5,-0.4,131,4255.1,-34.2,94,41334,-73.6,157
2020.27322,16.10098,-0.12184,0.45,400,15324,-9.7,128,69.68378,-0.02157,0.21,51.59537,-134.7673,44135.9,-72.7,145,14722.9,-0.3,131,4249.8,-34,94,41390.2,-74,157
2020.27322,16.11184,-0.12153,0.45,400,15298.3,-9.5,128,69.73382,-0.0218,0.21,51.58782,-134.4677,44166,-72.9,145,14697.4,-0.1,131,4245.5,-33.8,94,41431.9,-74.2,157
2020.27322,16.12102,-0.12121,0.45,400,15272.8,-9.3,128,69.78332,-0.02204,0.21,51.57945,-134.16821,44195.8,-73.1,145,14672.3,0,131,4240.8,-33.6,94,41473,-74.5,157
2020.27322,16.12854,-0.1209,0.45,400,15247.6,-9.1,128,69.83226,-0.02227,0.21,51.57025,-133.86884,44225.4,-73.3,145,14647.4,0.2,131,4235.7,-33.4,94,41513.8,-74.7,157
2020.27322,16.13436,-0.12058,0.45,400,15222.5,-8.9,128,69.88064,-0.02251,0.21,51.56022,-133.5696,44254.6,-73.5,145,14623,0.3,131,4230.2,-33.3,94,41554.1,-75,157
2020.27322,16.13848,-0.12027,0.45,400,15197.8,-8.8,128,69.92846,-0.02274,0.21,51.54937,-133.2705,44283.4,-73.6,145,14598.9,0.5,131,4224.4,-33.1,94,41593.9,-75.2,157
2020.27322,16.14089,-0.11995,0.45,400,15173.3,-8.6,128,69.97572,-0.02298,0.21,51.53769,-132.97156,44312,-73.8,145,14575.1,0.6,131,4218.2,-32.9,94,41633.3,-75.4,157
