Date;time;magx;magy;magz;lat;long;gpitch;groll;gyaw
09/04/2020;22:58:59;-44,51750986;91,58251635;-52,23108673;16,66732979;49,09896851;16,78568507;67,48924262;0,694962196
09/04/2020;22:59:02;-44,4222014;91,80539226;-52,26686859;16,9849968;49,15270615;3,429671489;113,6947347;34,56208909
09/04/2020;22:59:05;-44,326408;92,02749635;-52,25839615;17,07245827;49,32431412;331,0305825;150,1105235;51,24871593
09/04/2020;22:59:09;-44,23013306;92,24883546;-52,12055969;17,02217484;49,27846909;296,1953576;200,9603702;36,69942262
09/04/2020;22:59:12;-44,13338685;92,46940959;-51,92995834;17,01580429;49,53084183;302,876068;314,1908809;317,1139799
09/04/2020;22:59:15;-44,03616252;92,68921874;-51,93657303;16,97343826;49,91957474;338,9933092;356,3880214;313,9971562
09/04/2020;22:59:18;-43,90580153;92,9811137;-51,94898605;16,95380592;50,33776093;8,44403822;34,04205214;334,9510018
09/04/2020;22:59:21;-43,80748437;93,199147;-52,01362991;16,94431496;50,60604477;15,73348077;81,95709276;11,05449895
09/04/2020;22:59:24;-43,70870618;93,41642215;-52,23059845;16,93461227;50,59085846;355,0888729;124,6871797;40,66281747
09/04/2020;22:59:27;-43,60947036;93,63293914;-52,24243546;16,8632431;50,64432907;320,7662152;160,2767683;51,47494545
09/04/2020;22:59:31;-43,5097735;93,84869799;-52,18723297;16,82824135;50,93846512;290,5123192;231,8351749;14,73661466
09/04/2020;22:59:34;-43,40962244;94,06370551;-52,10150528;16,94617462;51,06953812;311,7708526;327,0812066;312,8571601
09/04/2020;22:59:37;-43,309024;94,27796172;-51,99844742;17,09039307;51,29447174;347,7951068;4,300867668;317,4549975
09/04/2020;22:59:40;-43,20797476;94,49145977;-52,05196762;17,03468704;51,02412033;13,37786635;45,04649435;342,8957361
09/04/2020;22:59:43;-43,07255602;94,77496726;-51,92524719;16,97325325;50,78004837;12,98028701;93,89380456;19,62974682
09/04/2020;22:59:46;-42,97047543;94,98672362;-51,81261444;17,02078629;50,81723022;347,0512693;133,8899853;45,24701846
09/04/2020;22:59:49;-42,8679577;95,19774231;-51,94880295;16,98659706;50,84402847;311,3010791;171,1311273;49,99793071
09/04/2020;22:59:52;-42,76500285;95,40800969;-52,0230751;16,97194099;51,01396561;290,9023571;267,3973334;347,1847833
09/04/2020;22:59:56;-42,66161769;95,61754623;-52,17848969;16,92171478;51,35068512;321,3348865;338,0039137;311,3593133
09/04/2020;22:59:59;-42,55780564;95,82633828;-52,24415207;17,03236771;51,51893997;356,1384992;13,80143797;322,6039357
09/04/2020;23:00:02;-42,45356671;96,03439267;-52,35966873;17,02445984;51,55314636;16,55097758;56,71809919;352,6848998
09/04/2020;23:00:05;-42,34890772;96,24171624;-52,20480347;17,12710953;51,75024796;9,04881732;104,9049984;29,02892893
09/04/2020;23:00:08;-42,20870443;96,51700701;-51,91468048;17,14762688;51,74016571;339,2984411;142,3282742;49,9744895
09/04/2020;23:00:11;-42,10306872;96,72262303;-51,86081314;16,94099426;51,98011017;303,3005131;184,4472814;46,81866548
09/04/2020;23:00:14;-41,99701979;96,92751504;-52,00389099;16,93752098;52,14674759;295,3283265;294,1238568;329,6319237
09/04/2020;23:00:17;-41,89056105;97,13168305;-52,18070602;16,82515144;52,19044495;329,6662215;347,0187926;313,4769349
09/04/2020;23:00:21;-41,78369591;97,33512707;-52,17685318;16,77679634;52,43044281;2,365562168;22,78279436;329,6017274
09/04/2020;23:00:24;-41,67642437;97,53785391;-52,20227051;16,68536758;52,95262527;17,30206104;69,10084625;3,171805595
09/04/2020;23:00:27;-41,56875327;97,73986359;-52,21334839;16,5921936;53,17259598;2,849573491;115,6679559;36,737518
09/04/2020;23:00:30;-41,4606826;97,94115609;-52,27809906;16,67264557;53,11685944;330,0394572;151,5349867;52,91413461
09/04/2020;23:00:33;-41,31597138;98,20844189;-52,1024704;16,71716309;53,22174072;296,239262;203,8290224;36,35851763
09/04/2020;23:00:36;-41,20698206;98,40807466;-51,97231293;16,8182354;53,42459106;302,9544445;311,7023629;320,6329445
09/04/2020;23:00:39;-41,09760341;98,60700392;-51,96458435;17,09937668;53,52788925;338,718138;354,7667347;315,8749426
09/04/2020;23:00:42;-40,98783544;98,80522967;-52,08539963;17,16808128;53,34236908;8,611209661;32,70065763;336,2719262
09/04/2020;23:00:46;-40,87768839;99,00275191;-52,01459885;16,94610977;53,60154724;16,81555178;80,77393324;12,58730098
09/04/2020;23:00:49;-40,76715544;99,19957747;-52,05037689;16,91343117;53,76587677;356,4832124;124,5947126;42,71414526
09/04/2020;23:00:52;-40,65624683;99,39570635;-52,19679642;16,78469849;53,9626236;321,7804915;160,5146091;53,72804045
09/04/2020;23:00:55;-40,54496255;99,59114538;-52,06949234;16,80092049;54,32674408;291,5242732;231,433792;16,88722779
09/04/2020;23:00:58;-40,39600296;99,85065159;-51,95775986;16,68366814;54,50689316;311,9290569;326,0524811;315,3879808
09/04/2020;23:01:01;-40,28385467;100,0444787;-51,94624329;16,51589775;54,63815689;347,3239672;3,923915931;319,731182
09/04/2020;23:01:04;-40,17133755;100,2376228;-51,94796371;16,70923424;54,83683014;13,18951961;44,18361265;344,7408622
09/04/2020;23:01:07;-40,05845843;100,4300907;-52,07856369;16,68964005;54,90449905;13,56100165;93,26563206;22,17446015
09/04/2020;23:01:11;-39,94521389;100,6218756;-52,01499939;16,82261658;54,94589615;348,0855563;133,6392764;48,303955
09/04/2020;23:01:14;-39,83161418;100,8129843;-52,20204544;16,94783401;55,0974884;312,788807;171,8055812;52,72363381
09/04/2020;23:01:17;-39,71765931;101,0034168;-52,18595505;17,04919624;55,34632874;291,922924;265,4937597;352,0535607
09/04/2020;23:01:20;-39,56516509;101,2562909;-51,50611496;17,22523308;55,05152512;321,5331498;336,3546586;315,176945
09/04/2020;23:01:23;-39,45039059;101,4451661;-51,57337952;17,32325554;55,03005981;356,36132;12,54604493;325,2050083
09/04/2020;23:01:26;-39,33526434;101,6333788;-51,69003677;17,11138725;55,2281189;17,35869184;56,29848993;355,0031228
09/04/2020;23:01:29;-39,21979657;101,8209289;-51,88295746;16,90965843;55,42706299;9,799080303;105,0753228;31,22778539
09/04/2020;23:01:33;-39,10398389;102,0078234;-51,85557175;16,94204712;55,47220993;340,1085255;142,4567501;52,00959217
09/04/2020;23:01:36;-38,98782969;102,194069;-52,50448227;16,93328667;55,41064835;304,3168042;184,5019503;48,82395779
09/04/2020;23:01:39;-38,87134081;102,3796589;-52,2636528;16,87849617;55,43766403;295,656039;290,7307145;334,9550436
09/04/2020;23:01:42;-38,75451726;102,5645931;-52,1566391;16,99367142;55,56615067;329,4289441;345,2602178;316,3849904
09/04/2020;23:01:45;-38,5982357;102,8101794;-52,06425476;17,13572502;55,30736923;2,081222033;21,74081656;331,5306958
09/04/2020;23:01:48;-38,48064033;102,9936178;-51,94718552;17,19054413;55,60404205;17,37929681;67,68468849;4,901064564
09/04/2020;23:01:51;-38,36271711;103,1764141;-51,62544632;17,21585655;55,97089767;3,769955783;113,9570071;39,20697631
09/04/2020;23:01:54;-38,24446946;103,3585821;-51,62311172;17,18616104;56,32992172;331,3187311;149,9215868;55,81032948
09/04/2020;23:01:58;-38,1259008;103,540108;-51,60930252;17,10906982;56,33475494;295,8287403;201,7047106;40,96081862
09/04/2020;23:02:01;-38,00701452;103,7210124;-51,06779099;17,21738243;56,4320488;302,2942725;313,1611513;322,3515089
09/04/2020;23:02:04;-37,88780723;103,9012884;-51,17363358;17,30468941;56,44802475;338,4538524;356,1662618;318,5156269
09/04/2020;23:02:07;-37,72838037;104,1406797;-51,0496254;17,21901321;56,5017128;8,118350041;33,8020393;339,6521049
09/04/2020;23:02:10;-37,60844225;104,3195078;-51,24969101;16,9400177;56,711586;15,22201059;81,18502866;15,63603105
09/04/2020;23:02:13;-37,48819677;104,4977142;-51,4423027;16,7530098;56,96456528;355,2526787;123,5499532;45,85372709
09/04/2020;23:02:16;-37,36764735;104,675306;-51,51514053;16,39911079;56,82051468;321,0348978;158,9438978;57,73774056
09/04/2020;23:02:20;-37,24679056;104,8522898;-51,45415115;16,47717857;57,23210144;290,1438578;228,9935976;22,63857321
09/04/2020;23:02:23;-37,12562984;105,0286726;-51,50019455;16,60146904;57,55038071;310,3350683;326,5411026;318,0342147
09/04/2020;23:02:26;-37,004172;105,2044407;-51,42321396;16,67182922;57,67461777;346,0867442;3,957034664;322,7889143
09/04/2020;23:02:29;-36,88241363;105,3796146;-51,33362961;16,81710434;57,58727264;12,342904;44,11700123;347,8699665
09/04/2020;23:02:32;-36,71961266;105,6122508;-51,25800323;16,88477898;57,60819244;12,95322324;92,19870187;25,02645686
09/04/2020;23:02:35;-36,59717127;105,7860313;-51,17534256;16,87344742;57,635952;347,979311;132,0755865;50,52100025
09/04/2020;23:02:38;-36,47443619;105,9592244;-51,06853104;16,96168709;57,86392212;312,4146731;169,0321965;56,36565118
09/04/2020;23:02:41;-36,35141765;106,1318302;-51,1665535;16,87815475;58,14011765;290,3408746;261,4394004;357,3342327
09/04/2020;23:02:45;-36,22810883;106,3038485;-51,21902084;16,71649551;58,26856232;319,1502471;336,3375217;316,4949666
09/04/2020;23:02:48;-36,10451656;106,4752862;-51,10775375;16,57867432;58,57432556;354,0540224;11,72615414;326,1468606
09/04/2020;23:02:51;-35,98064425;106,6461502;-50,93381119;16,20743561;58,69508743;15,52556981;53,74103488;354,9670338
09/04/2020;23:02:54;-35,8564919;106,8164337;-50,82572174;16,02893829;58,63172531;9,894629527;102,2172643;31,18615539
09/04/2020;23:02:57;-35,69052513;107,0425949;-50,63537216;15,97871876;59,18332291;341,1973345;140,4697524;52,69424692
09/04/2020;23:03:00;-35,56573074;107,2115465;-50,42054367;16,02255249;59,31757355;305,5710968;181,3131262;50,86300832
09/04/2020;23:03:03;-35,44065974;107,3799379;-50,45556641;16,07416725;59,15725327;294,6152206;286,8423629;337,6242883
09/04/2020;23:03:06;-35,31532235;107,5477694;-50,26389313;16,15581131;59,09522247;328,2302664;343,9135265;316,0716349
09/04/2020;23:03:10;-35,18971517;107,7150475;-50,19464111;16,29034996;59,30102921;1,350423168;20,37387714;330,5213373
09/04/2020;23:03:13;-35,06384161;107,8817656;-50,10135269;16,25842857;59,46433258;17,59645414;65,71303827;3,025898026
09/04/2020;23:03:16;-34,9377051;108,0479304;-50,04923248;16,34946442;59,64161682;4,976172313;112,4727387;37,78491726
09/04/2020;23:03:19;-34,81130561;108,213542;-50,06995773;16,37098694;59,86164093;332,9367654;149,1086986;54,95862197
09/04/2020;23:03:22;-34,64236772;108,4335219;-50,04189682;16,37526894;59,9621048;298,0145375;198,8251575;42,15458201
09/04/2020;23:03:25;-34,51536376;108,59787;-49,85345078;16,25604057;60,03319168;301,4974012;308,3103305;324,8773402
09/04/2020;23:03:28;-34,38810368;108,7616784;-50,02737045;16,3788929;60,11326218;337,2594401;352,8875469;318,2590986
09/04/2020;23:03:31;-34,26059088;108,9249541;-49,88488007;16,54935837;60,25310516;7,909972922;30,33034293;337,4497907
09/04/2020;23:03:35;-34,13282877;109,087697;-49,83394241;16,75926018;60,37247467;17,40092119;78,73231456;13,00862035
09/04/2020;23:03:38;-34,00481395;109,2499071;-49,69897079;16,73865318;60,50391388;358,1080489;122,8903891;43,86964251
09/04/2020;23:03:41;-33,87655325;109,4115982;-49,71386719;16,62334442;60,5553093;323,7754907;158,4475616;55,81194482
09/04/2020;23:03:44;-33,70515648;109,6263667;-49,49205017;16,59223557;60,64037323;292,0010545;224,4660565;24,9658987
09/04/2020;23:03:47;-33,57632204;109,786842;-49,51695251;16,8579483;60,96072006;310,0603069;323,0977208;318,6565815
09/04/2020;23:03:50;-33,44724854;109,9467982;-49,43413544;16,99130249;60,9089241;345,7795846;1,694524256;321,1677689
09/04/2020;23:03:53;-33,31793598;110,1062421;-49,28737259;16,90245056;60,64043427;12,70638789;41,30246127;345,2171415
09/04/2020;23:03:57;-33,18838778;110,2651806;-49,22568893;16,80401611;60,57588959;14,53350703;90,47114895;22,22544239
09/04/2020;23:04:00;-33,05860053;110,4236068;-49,07787704;16,69725418;60,69080353;350,0993249;131,6751872;48,87973653
09/04/2020;23:04:03;-32,92858105;110,5815345;-48,98363113;16,66630745;60,70563126;314,7063484;168,2354959;55,52604676
09/04/2020;23:04:06;-32,79832934;110,7389635;-48,90762329;16,61845398;60,96244431;290,5488743;256,4715784;0,898535611
09/04/2020;23:04:09;-32,62430295;110,9480902;-48,91652679;16,46799469;61,14878464;318,7185586;334,6571022;316,8063106
09/04/2020;23:04:12;-32,49351507;111,1043581;-48,81757355;16,21463776;61,26981735;353,7480918;10,729948;325,7629869
09/04/2020;23:04:15;-32,36250521;111,2601411;-48,72056198;16,32032585;61,32176971;15,54353833;52,87301004;354,2419098
09/04/2020;23:04:18;-32,23126654;111,4154391;-48,38567734;16,50620079;61,20510483;9,956443593;101,3752932;30,60253622
09/04/2020;23:04:22;-32,09980931;111,5702453;-48,12166977;16,6978302;61,44964981;341,4401067;139,188969;52,83070385
09/04/2020;23:04:25;-31,96813009;111,7245735;-47,95309067;16,77555847;61,55428314;305,5534476;179,0206515;52,85670297
09/04/2020;23:04:28;-31,83623231;111,8784303;-47,40932465;16,72344398;61,53361511;292,9917803;286,9705724;338,0450024
09/04/2020;23:04:31;-31,70411596;112,0318022;-47,59469223;16,70550537;61,59130478;326,3707098;344,3987397;316,3112141
09/04/2020;23:04:34;-31,52762387;112,2355741;-47,74774551;16,71059608;61,89564896;359,8113357;19,75435166;330,718115
09/04/2020;23:04:37;-31,39500892;112,3878531;-48,14138412;16,79006386;62,16069794;16,50959346;64,72873971;3,122026963
09/04/2020;23:04:40;-31,26218223;112,5396746;-48,29779434;16,77249336;62,14305115;4,481738334;111,4096129;37,81307813
09/04/2020;23:04:43;-31,1291438;112,6910247;-48,13489151;16,6416626;62,38886642;333,0221581;148,3462856;55,77918382
09/04/2020;23:04:47;-30,99589706;112,8419241;-47,88753891;16,6327076;62,47821045;297,854349;198,1691315;43,41157587
09/04/2020;23:04:50;-30,86244541;112,9923659;-47,68621826;16,48294449;62,25921249;301,0201007;308,2511332;325,6552578
09/04/2020;23:04:53;-30,72878885;113,14235;-47,69522476;16,34516525;62,47266388;336,88762;353,0359818;318,52815
09/04/2020;23:04:56;-30,55026136;113,3416344;-47,52316284;16,48293877;62,69493484;7,852261239;30,41545734;338,2229493
09/04/2020;23:04:59;-30,41613353;113,4905803;-47,52473831;16,47435188;62,58042145;17,65831175;77,65117075;13,80198951
09/04/2020;23:05:02;-30,28180419;113,6390755;-47,53965759;16,12009621;62,72861099;358,3571315;122,4330533;45,23583061
09/04/2020;23:05:05;-30,14727679;113,7871403;-47,51107788;16,48375702;63,07550049;324,4641855;158,8979853;56,81854737
09/04/2020;23:05:09;-30,01255472;113,9347612;-47,53377151;16,82121849;63,15934372;293,0000585;224,3560084;25,23990369
09/04/2020;23:05:12;-29,877638;114,0819518;-47,38195038;16,83727074;63,65967178;310,3827123;322,1097134;320,0499572
09/04/2020;23:05:15;-29,74252661;114,2287052;-47,05767059;16,67403603;63,62379074;346,2780415;1,188026776;321,7548578
09/04/2020;23:05:18;-29,60722398;114,3750352;-47,16444778;16,66897202;63,9094429;13,4499829;41,2378306;345,7301639
09/04/2020;23:05:21;-29,42652449;114,569477;-47,08903885;16,65958214;63,94916916;15,34031289;90,40757355;22,87098235
09/04/2020;23:05:24;-29,29078131;114,7148166;-46,76314926;16,74084091;63,9729805;350,77244;131,9943483;49,52573241
09/04/2020;23:05:27;-29,1548503;114,8597396;-46,47958374;16,87628174;63,98989105;315,2142071;168,6080964;55,79044339
09/04/2020;23:05:30;-29,01873488;115,0042527;-46,37120819;17,00385284;63,87960434;291,2139708;255,5305149;1,715652272
09/04/2020;23:05:34;-28,88243845;115,1483424;-46,22149658;17,02217293;63,86306;318,3669815;333,5239943;317,1598924
09/04/2020;23:05:37;-28,74595761;115,2920222;-46,0058403;16,95114708;63,80763626;353,4135197;9,443858386;325,6826059
09/04/2020;23:05:40;-28,60929577;115,435306;-45,88074493;16,78232193;63,99709702;16,07034229;51,49434661;353,4204801
09/04/2020;23:05:43;-28,47245464;115,5781799;-45,76052475;16,86972618;64,14375305;11,43463569;100,5096009;30,42494788
09/04/2020;23:05:46;-28,28972488;115,7680455;-45,76713181;16,81927681;64,04484558;343,2954507;138,8930579;53,23205943
09/04/2020;23:05:49;-28,15247223;115,9099768;-45,8069725;16,75850296;63,88554001;307,4269855;178,8117433;53,70305561
09/04/2020;23:05:52;-28,01504712;116,0515256;-45,64303207;16,96052742;64,07525635;293,019265;280,0601285;344,2945623
09/04/2020;23:05:56;-27,87744783;116,1926783;-45,70373154;16,82828712;64,62216187;325,3631306;341,4105508;318,0808819
09/04/2020;23:05:59;-27,73967609;116,3334348;-45,34151077;16,76942825;64,59786224;359,0585783;17,1998353;331,2012519
09/04/2020;23:06:02;-27,601737;116,4738089;-45,18379211;16,85496712;64,45139313;17,23529764;62,05045861;3,040748565
09/04/2020;23:06:05;-27,46362716;116,6138005;-45,04702759;16,89453316;64,72170258;6,473019368;109,6159438;38,16948765
09/04/2020;23:06:08;-27,2792223;116,7998685;-44,89123535;16,84153938;65,11291504;335,4534783;146,5338403;56,86187126
09/04/2020;23:06:11;-27,14072485;116,9389721;-45,24568558;16,73452377;65,2587204;299,9530954;192,9535307;48,17655831
09/04/2020;23:06:14;-27,00206518;117,0777069;-44,9001503;16,68390465;65,26819611;299,1958733;302,7302845;330,7771996
09/04/2020;23:06:17;-26,86324158;117,2160592;-44,42341614;16,78957558;65,34951019;334,4600615;350,4366526;320,0138255
09/04/2020;23:06:21;-26,72425748;117,3540564;-44,22620392;16,90959358;65,36907959;5,952469734;27,33163888;337,9268025
09/04/2020;23:06:24;-26,58511286;117,491671;-44,29120636;16,80449677;65,33078003;17,65048094;74,89230025;12,58542951
09/04/2020;23:06:27;-26,44580945;117,6289305;-44,16795731;17,06262207;65,37097168;0,187466828;119,8270903;44,61155473
09/04/2020;23:06:30;-26,30634894;117,7658348;-43,85430908;17,26436806;65,59532928;326,0069954;156,2140761;58,28044007
09/04/2020;23:06:33;-26,12015969;117,9478047;-43,63455963;16,91501427;65,83688354;293,4973987;216,483587;32,69677809
09/04/2020;23:06:36;-25,98033889;118,0838757;-43,40853882;16,68409157;65,77852631;307,3853043;318,7002093;322,5915013
09/04/2020;23:06:39;-25,8403644;118,2195779;-43,19306946;16,58979607;65,60548401;343,5991927;358,5467464;322,6480245
09/04/2020;23:06:42;-25,70023795;118,3549386;-43,29280472;16,54483986;65,6410675;11,85154617;37,66222999;344,9993029
09/04/2020;23:06:46;-25,55996123;118,4899578;-43,28226852;16,73675156;65,75180054;16,06540064;86,98423493;21,61133325
09/04/2020;23:06:49;-25,41953596;118,6246355;-43,04338074;16,8028183;65,95467377;353,1578409;128,4908301;49,43703557
09/04/2020;23:06:52;-25,27896384;118,758958;-43,0277977;16,88743973;66,15797424;318,1586197;163,672069;58,63349938
09/04/2020;23:06:55;-25,13824316;118,8929526;-43,18208694;16,822155;65,95959473;290,4346804;241,2850694;14,74889022
09/04/2020;23:06:58;-24,95039246;119,0710703;-43,04376221;16,71408081;65,74627686;314,407514;329,4973451;319,9228473
09/04/2020;23:07:01;-24,8093354;119,2042863;-42,70469284;16,68566895;65,83135223;349,7194229;6,275407055;326,0845044
09/04/2020;23:07:04;-24,66813831;119,3371608;-42,49716949;16,62630463;65,40114594;14,1588686;46,58969022;352,2797996
09/04/2020;23:07:07;-24,52679779;119,4697075;-42,41407776;16,64930344;65,31628418;12,86065283;95,54487302;29,32345011
09/04/2020;23:07:11;-24,38531896;119,6019263;-42,12726593;16,66283989;65,63716125;346,2144405;135,1762465;54,30303651
09/04/2020;23:07:14;-24,24370011;119,7338309;-41,77716827;16,60842323;66,13925171;310,248424;172,8978514;58,14100859
09/04/2020;23:07:17;-24,10194466;119,8654076;-40,75820923;16,78495216;66,18464661;291,3871161;270,8644331;352,9281886
09/04/2020;23:07:20;-23,9600526;119,9966702;-40,89097595;16,83986664;66,07989502;322,2604933;339,1413365;318,7728928
09/04/2020;23:07:23;-23,77065487;120,1711952;-41,24958038;16,78993225;66,37796783;356,785218;14,84256456;330,7144574
09/04/2020;23:07:26;-23,62844862;120,3017201;-41,06700897;16,89530563;66,51256561;16,5894674;58,34555227;1,328282469
09/04/2020;23:07:29;-23,4861126;120,4319445;-40,91646576;16,94935417;66,76007843;8,005347976;106,3494605;36,94022777
09/04/2020;23:07:33;-23,34364339;120,5618547;-40,80039597;17,0105114;67,34314728;337,9047461;143,4083867;57,2275186
09/04/2020;23:07:36;-23,20104441;120,6914507;-40,86721802;16,89968681;66,94786835;301,9752754;186,6663962;52,65318382
09/04/2020;23:07:39;-23,05831736;120,8207599;-40,88534546;16,85260773;67,24503326;296,2264964;297,5029905;334,0264572
09/04/2020;23:07:42;-22,91546225;120,9497685;-40,85807419;16,86606789;67,37203217;330,9693533;348,1567055;320,0919218
09/04/2020;23:07:45;-22,7247924;121,1213155;-40,68162537;16,80116463;67,15641785;3,464811959;24,20535031;336,4805919
09/04/2020;23:07:48;-22,58164358;121,2496274;-40,55763245;16,73581314;67,37466431;17,48846544;69,80415083;10,57761515
09/04/2020;23:07:51;-22,43837183;121,3776525;-40,54582977;16,59074974;67,68360138;2,831410311;115,3986278;43,89505423
09/04/2020;23:07:54;-22,29497542;121,505377;-40,37049103;16,47319221;67,79697418;329,7851863;151,6912341;59,79596343
09/04/2020;23:07:58;-22,15145778;121,6328284;-40,38388824;16,60868263;67,74425507;295,4370563;205,7008357;42,02143772
09/04/2020;23:08:01;-22,00782061;121,7599928;-40,22729874;16,63427734;67,02413177;303,5962193;314,1478131;325,7209335
09/04/2020;23:08:04;-21,86406391;121,8868704;-40,09393692;16,83750153;67,21317291;339,6287474;356,1664936;322,365002
09/04/2020;23:08:07;-21,72018768;122,0134611;-39,59242249;16,78368187;67,25618744;9,169540914;33,90672561;343,4101313
09/04/2020;23:08:10;-21,52817058;122,181839;-39,24666977;15,98672867;67,3579483;16,19784997;82,13043613;19,55232833
09/04/2020;23:08:13;-21,38402285;122,3077877;-39,17892838;16,15986443;67,36210632;355,534967;125,3099427;48,9560195
09/04/2020;23:08:16;-21,23976071;122,4334768;-39,03651047;16,50722313;67,3092041;320,6709682;160,6148763;59,81437762
09/04/2020;23:08:19;-21,09538418;122,5588927;-38,91994095;16,66966629;67,19902802;290,4852101;232,7905544;22,22410196
09/04/2020;23:08:23;-20,95089494;122,6840355;-38,80158615;16,65021896;67,10342407;311,7907866;327,5460795;320,8058576
09/04/2020;23:08:26;-20,806293;122,8089186;-38,052845;16,4382;67,18531036;347,6538756;5,037923199;326,1559516
09/04/2020;23:08:29;-20,66158179;122,9335423;-38,16142654;16,37940407;67,36405945;13,22208766;44,90593589;352,0209833
09/04/2020;23:08:32;-20,46846331;123,0992973;-38,70116425;16,38496399;67,3840332;13,2542015;93,64589601;28,97827625
09/04/2020;23:08:35;-20,32349767;123,2233062;-38,41053391;16,2482338;67,4956665;347,617749;133,8717214;54,32055936
09/04/2020;23:08:38;-20,17842445;123,3470692;-38,05659866;16,06487465;67,52363586;311,7754596;171,3978599;58,56618104
09/04/2020;23:08:41;-20,03324536;123,4705727;-37,83011627;16,15974236;67,79920959;291,1677168;265,3932057;358,0425982
09/04/2020;23:08:45;-19,88796041;123,5938303;-37,48574448;16,53062057;68,06348419;321,1196331;336,6306119;320,906678
09/04/2020;23:08:48;-19,7425713;123,716842;-37,39802551;16,88514709;68,14427948;355,8403802;12,19448399;331,1209288
09/04/2020;23:08:51;-19,59707973;123,8396078;-37,12605286;16,58984375;68,38903046;16,67099766;55,3303516;0,462258292
09/04/2020;23:08:54;-19,45148571;123,9621278;-36,81978607;16,44785881;68,39669037;9,812321479;104,161143;36,41531065
09/04/2020;23:08:57;-19,25720269;124,1251097;-36,48455429;16,50062943;68,3155365;340,0139103;142,3464562;57,46098813
09/04/2020;23:09:00;-19,11137473;124,2470696;-36,32995224;16,54255676;68,45865631;304,1359306;185,3314358;53,5795897
09/04/2020;23:09:03;-18,96544603;124,3687972;-36,05170059;16,47394753;68,68354797;296,063651;291,9694717;339,1400115
09/04/2020;23:09:06;-18,81942;124,490279;-35,87597656;16,41520882;68,89514923;329,9080682;345,5114937;321,1113105
09/04/2020;23:09:10;-18,67329835;124,6115422;-35,8129921;16,50737953;69,21365356;2,978903977;21,41922052;336,1650731
09/04/2020;23:09:13;-18,52707937;124,7325595;-35,86587906;16,66045189;69,68058777;17,88712992;68,8832774;10,32000773
09/04/2020;23:09:16;-18,38076476;124,8533718;-35,57273865;16,80127716;69,89253998;3,429272137;115,392426;43,60215523
09/04/2020;23:09:19;-18,18553405;125,0140862;-35,45820999;16,8590374;69,90492249;330,5559424;151,6233011;59,16612436
09/04/2020;23:09:22;-18,03900259;125,1343658;-35,41569519;16,72309875;69,84230804;296,0589723;203,7724821;42,52084066
09/04/2020;23:09:25;-17,89237892;125,2544132;-35,23514175;16,62654495;69,62127686;303,0201543;312,6684727;325,7806122
09/04/2020;23:09:28;-17,74566304;125,3742557;-35,61980057;16,84003258;69,55396271;338,9810508;355,6160021;321,3887289
09/04/2020;23:09:32;-17,59885837;125,4938797;-35,23258591;16,73640442;69,15142059;8,76271521;32,65856659;341,935683
09/04/2020;23:09:35;-17,4519649;125,613285;-34,95035172;16,54266739;68,75051117;16,74101734;81,04244163;18,18559894
09/04/2020;23:09:38;-17,30498265;125,7324855;-34,69535446;16,66635323;68,96154022;356,1493199;124,7032579;48,41883537
09/04/2020;23:09:41;-17,15791331;125,8514674;-34,54183197;16,75357819;69,08542633;321,6531392;160,7359209;59,05965538
09/04/2020;23:09:44;-16,96168539;126,0098048;-33,7367363;16,71648979;69,28277588;291,7378258;232,054943;22,29749747
09/04/2020;23:09:47;-16,81441626;126,1283086;-33,55315399;16,872612;69,66101074;312,6170755;325,7787988;321,6341922
09/04/2020;23:09:50;-16,66706176;126,2466075;-33,70702744;16,87866592;69,82205963;348,2110124;3,760588605;325,3587832
09/04/2020;23:09:54;-16,51962359;126,3647151;-33,68889999;16,86211586;69,78746796;14,38525436;44,03223858;350,4046019
09/04/2020;23:09:57;-16,37210346;126,4826178;-33,49382401;16,83680725;69,65428925;14,44589108;93,87638758;27,5329809
09/04/2020;23:10:00;-16,22450136;126,6003293;-33,16394043;16,59998894;69,60588837;348,5145212;134,6134253;52,41673975
09/04/2020;23:10:03;-16,07681901;126,7178359;-32,75738907;16,363657;69,46263123;312,9839728;172,5322723;56,16258624
09/04/2020;23:10:06;-15,87978513;126,8742336;-32,52165985;16,23609734;69,47725677;292,160116;263,6819837;357,8138865
09/04/2020;23:10:09;-15,73191837;126,991303;-32,46894836;15,49105072;69,43766022;321,5601427;336,0160212;319,4430949
09/04/2020;23:10:12;-15,58397305;127,1081812;-32,27745056;15,79562283;69,29692841;356,3463342;12,65491131;329,4014902
09/04/2020;23:10:15;-15,4359509;127,2248818;-32,31150055;16,11761093;69,30918884;17,46173891;56,36961952;358,9960098
09/04/2020;23:10:19;-15,28785191;127,3413912;-32,22937012;16,18977547;69,48619843;10,12077453;105,2502167;35,14338258
09/04/2020;23:10:22;-15,13967779;127,457723;-32,05515289;16,19620705;69,49287415;339,9124034;143,5168774;55,70673259
09/04/2020;23:10:25;-14,99143024;127,5738635;-32,14628601;16,27267265;69,64849854;304,3024165;186,8582836;50,88502201
09/04/2020;23:10:28;-14,84310926;127,6898401;-32,0893364;16,26584625;69,74453735;297,1240311;292,2619268;337,1297656
09/04/2020;23:10:31;-14,64523356;127,8442024;-32,53039169;16,49683571;69,56641388;331,2626621;346,0234735;319,8628817
